22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
11553|398|29|2|21.00|27266.19|0.02|0.07|R|F|1994-07-09|1994-06-14|1994-07-16|COLLECT COD|FOB|inal theodolites. furiously ironic|0|26721|0|26721|26721|21|
11553|112|3|3|49.00|49593.39|0.10|0.02|R|F|1994-04-24|1994-06-21|1994-05-18|NONE|FOB|lly according to the fur|0|44634|0|44634|44634|49|
11553|22|14|4|41.00|37802.82|0.02|0.03|R|F|1994-07-09|1994-05-28|1994-08-06|NONE|REG AIR|bold theodoli|0|37047|0|37047|37047|41|
11553|180|25|5|18.00|19443.24|0.05|0.03|R|F|1994-06-18|1994-06-09|1994-06-26|NONE|SHIP|ing packages. slyly regular dinos wake quic|0|18471|0|18471|18471|18|
11554|230|21|1|49.00|55381.27|0.03|0.03|N|O|1998-07-24|1998-07-14|1998-08-11|COLLECT COD|TRUCK| platelets use blithely |53720|0|0|53720|53720|49|
11554|257|3|2|27.00|31245.75|0.06|0.01|N|O|1998-07-13|1998-07-09|1998-07-20|TAKE BACK RETURN|RAIL|gainst the furiously regular accounts. si|29371|0|0|29371|29371|27|
11554|287|4|3|1.00|1187.28|0.01|0.04|N|O|1998-07-26|1998-08-06|1998-08-13|DELIVER IN PERSON|TRUCK|. ideas sublate slyly f|1175|0|0|1175|1175|1|
11554|13|21|4|50.00|45650.50|0.06|0.07|N|O|1998-07-08|1998-07-20|1998-07-10|DELIVER IN PERSON|SHIP|nic, quiet requests may boost!|42911|0|0|42911|42911|50|
11554|377|26|5|27.00|34488.99|0.02|0.07|N|O|1998-09-24|1998-07-11|1998-10-23|NONE|REG AIR|alongside of the slyly |33799|0|0|33799|33799|27|
11554|59|24|6|40.00|38362.00|0.09|0.08|N|O|1998-08-20|1998-08-01|1998-09-13|NONE|TRUCK|efully. ironic|34909|0|0|34909|34909|40|
11554|582|5|7|10.00|14825.80|0.02|0.00|N|O|1998-09-15|1998-07-12|1998-10-08|TAKE BACK RETURN|AIR|quests doubt along the permane|14529|0|0|14529|14529|10|
11555|204|25|1|42.00|46376.40|0.01|0.05|N|O|1996-07-06|1996-07-20|1996-07-12|COLLECT COD|MAIL|kages use carefully; bold i|45913|0|0|45913|45913|42|
11555|244|20|2|34.00|38904.16|0.04|0.03|N|O|1996-07-10|1996-07-10|1996-07-13|DELIVER IN PERSON|REG AIR|ing to the slyly final pains. blith|37348|0|0|37348|37348|34|
11555|180|7|3|16.00|17282.88|0.04|0.01|N|O|1996-06-10|1996-08-22|1996-06-24|TAKE BACK RETURN|SHIP|l packages according to t|16592|0|0|16592|16592|16|
11555|42|13|4|47.00|44275.88|0.09|0.03|N|O|1996-09-05|1996-08-13|1996-10-01|NONE|SHIP|aggle. unusual requests about the |40291|0|0|40291|40291|47|
11555|82|20|5|40.00|39283.20|0.03|0.03|N|O|1996-09-08|1996-06-27|1996-09-15|COLLECT COD|TRUCK|ual excuses. quickly regula|38105|0|0|38105|38105|40|
11556|242|3|1|34.00|38836.16|0.09|0.06|N|O|1996-03-06|1996-04-07|1996-03-23|DELIVER IN PERSON|FOB| even accounts. regular accounts hagg|35341|0|0|35341|35341|34|
11556|134|18|2|32.00|33092.16|0.05|0.04|N|O|1996-04-16|1996-05-16|1996-04-17|NONE|SHIP|nos. slow waters wake blithely |31438|0|0|31438|31438|32|
11556|37|24|3|21.00|19677.63|0.05|0.03|N|O|1996-04-07|1996-04-21|1996-04-27|TAKE BACK RETURN|MAIL|y blithely special dependencies. f|18694|0|0|18694|18694|21|
11556|100|11|4|13.00|13001.30|0.09|0.02|N|O|1996-05-22|1996-05-26|1996-06-13|DELIVER IN PERSON|AIR| pinto beans wake furiousl|11831|0|0|11831|11831|13|
11556|512|21|5|15.00|21187.65|0.04|0.06|N|O|1996-07-02|1996-05-08|1996-07-25|COLLECT COD|TRUCK|uses sleep blithely. furiously ir|20340|0|0|20340|20340|15|
11556|271|2|6|39.00|45679.53|0.04|0.00|N|O|1996-06-30|1996-04-05|1996-07-22|TAKE BACK RETURN|AIR| ironic, bold accounts snooze carefully.|43852|0|0|43852|43852|39|
11556|518|3|7|7.00|9929.57|0.03|0.03|N|O|1996-04-26|1996-05-08|1996-05-14|TAKE BACK RETURN|MAIL| bold account|9632|0|0|9632|9632|7|
11557|226|17|1|2.00|2252.44|0.09|0.02|N|O|1997-06-15|1997-05-24|1997-07-04|NONE|MAIL|otes across the carefully regular instruct|2050|0|0|2050|2050|2|
11557|19|11|2|35.00|32165.35|0.04|0.07|N|O|1997-07-28|1997-05-22|1997-08-04|DELIVER IN PERSON|REG AIR|. furiously special|30879|0|0|30879|30879|35|
11557|287|18|3|1.00|1187.28|0.08|0.05|N|O|1997-08-05|1997-05-22|1997-08-19|NONE|RAIL|. asymptotes|1092|0|0|1092|1092|1|
11558|193|23|1|9.00|9838.71|0.04|0.05|A|F|1994-05-02|1994-06-09|1994-05-31|DELIVER IN PERSON|TRUCK|arefully even foxes cajole furiously ac|0|0|0|9445|9445|9|
11558|503|10|2|21.00|29473.50|0.03|0.04|A|F|1994-05-05|1994-05-04|1994-05-24|DELIVER IN PERSON|REG AIR|ts. regular re|0|0|0|28589|28589|21|
11559|143|27|1|42.00|43811.88|0.08|0.02|N|O|1996-01-12|1995-12-03|1996-01-14|DELIVER IN PERSON|FOB|y daring asymptotes. regular|40307|0|0|40307|40307|42|
11584|124|5|1|39.00|39940.68|0.01|0.01|A|F|1994-12-22|1994-12-24|1994-12-29|COLLECT COD|FOB|g the slyly pendin|0|0|0|39541|39541|39|
11584|220|11|2|46.00|51530.12|0.01|0.08|R|F|1994-12-07|1995-01-04|1995-01-01|COLLECT COD|AIR|ully above the|0|51015|0|51015|51015|46|
11584|206|10|3|25.00|27655.00|0.01|0.06|A|F|1995-01-19|1995-01-09|1995-01-20|TAKE BACK RETURN|SHIP|y express packages haggle. final, iron|0|0|0|27378|27378|25|
11584|412|13|4|32.00|41997.12|0.09|0.02|A|F|1995-02-18|1994-12-25|1995-03-07|COLLECT COD|SHIP|hins cajole unusual asymptotes. blithely|0|0|0|38217|38217|32|
11584|212|15|5|22.00|24468.62|0.03|0.07|R|F|1995-01-13|1995-01-15|1995-02-08|NONE|TRUCK| even deposits? final requests belie|0|23735|0|23735|23735|22|
11584|217|6|6|45.00|50274.45|0.10|0.03|A|F|1994-12-23|1994-12-24|1995-01-05|DELIVER IN PERSON|REG AIR|e carefully regular deposits. fluffily |0|0|0|45247|45247|45|
11584|353|12|7|32.00|40107.20|0.00|0.01|R|F|1994-12-21|1995-01-14|1994-12-31|NONE|SHIP|unts. carefully bold pains impress. s|0|40107|0|40107|40107|32|
11585|197|1|1|28.00|30721.32|0.02|0.02|R|F|1994-05-20|1994-04-17|1994-06-16|DELIVER IN PERSON|MAIL|thely at the blithely ironic packages.|0|30107|0|30107|30107|28|
11585|361|29|2|1.00|1261.36|0.08|0.05|R|F|1994-04-04|1994-05-30|1994-04-18|DELIVER IN PERSON|REG AIR|e. carefully regular |0|1160|0|1160|1160|1|
11585|538|23|3|9.00|12946.77|0.04|0.03|R|F|1994-06-13|1994-05-29|1994-06-17|DELIVER IN PERSON|FOB|lly regular requests. carefully expre|0|12429|0|12429|12429|9|
11586|537|16|1|12.00|17250.36|0.06|0.07|R|F|1993-12-29|1994-01-23|1994-01-24|NONE|FOB|are regular, final deposits. slyly bold re|0|16215|0|16215|16215|12|
11586|341|6|2|4.00|4965.36|0.04|0.00|A|F|1993-11-27|1994-01-30|1993-12-24|COLLECT COD|REG AIR|sits cajole slyly. quickly|0|0|0|4767|4767|4|
11587|511|14|1|22.00|31053.22|0.10|0.06|N|O|1998-06-16|1998-05-31|1998-07-09|NONE|SHIP|lyly unusual foxes above the slyly|27948|0|0|27948|27948|22|
11587|451|16|2|33.00|44597.85|0.09|0.00|N|O|1998-06-03|1998-04-12|1998-06-09|COLLECT COD|SHIP|ly ironic accounts. slyly regular instr|40584|0|0|40584|40584|33|
11587|525|28|3|44.00|62722.88|0.03|0.05|N|O|1998-05-05|1998-05-27|1998-05-06|COLLECT COD|RAIL|the carefully express pinto bea|60841|0|0|60841|60841|44|
11588|512|15|1|33.00|46612.83|0.00|0.05|N|O|1998-01-14|1997-12-06|1998-01-28|COLLECT COD|SHIP|r packages are above the blithely s|46613|0|0|46613|46613|33|
11588|561|22|2|18.00|26308.08|0.06|0.05|N|O|1998-01-16|1997-12-10|1998-01-24|NONE|AIR|regular foxes cajole|24730|0|0|24730|24730|18|
11588|285|18|3|9.00|10667.52|0.06|0.04|N|O|1997-11-15|1997-12-22|1997-12-04|COLLECT COD|FOB|r deposits snooze blithely. sl|10027|0|0|10027|10027|9|
11588|481|18|4|35.00|48351.80|0.08|0.08|N|O|1998-02-14|1997-12-16|1998-03-14|NONE|MAIL|sly final dol|44484|0|0|44484|44484|35|
11588|19|27|5|35.00|32165.35|0.09|0.04|N|O|1998-01-26|1998-01-16|1998-02-18|TAKE BACK RETURN|TRUCK|posits are; carefully final ideas nag even |29270|0|0|29270|29270|35|
11589|256|2|1|21.00|24281.25|0.07|0.04|A|F|1992-06-03|1992-07-02|1992-07-01|TAKE BACK RETURN|TRUCK|nusual instructions. reg|0|0|0|22582|22582|21|
11589|206|10|2|45.00|49779.00|0.02|0.02|A|F|1992-06-09|1992-07-08|1992-06-21|COLLECT COD|AIR|es. final, regul|0|0|0|48783|48783|45|
11590|9|10|1|43.00|39087.00|0.01|0.00|N|O|1996-06-23|1996-06-18|1996-07-07|COLLECT COD|FOB|s cajole packages.|38696|0|0|38696|38696|43|
11590|94|15|2|47.00|46722.23|0.03|0.06|N|O|1996-07-26|1996-06-12|1996-08-25|NONE|TRUCK| ideas wake regular, regular theodoli|45321|0|0|45321|45321|47|
11590|398|19|3|41.00|53233.99|0.01|0.06|N|O|1996-07-08|1996-05-31|1996-07-15|NONE|SHIP|mptotes run. |52702|0|0|52702|52702|41|
11590|368|6|4|49.00|62149.64|0.01|0.08|N|O|1996-04-27|1996-05-29|1996-05-15|DELIVER IN PERSON|AIR|es. blithely pending foxes alongside of th|61528|0|0|61528|61528|49|
11590|488|25|5|27.00|37488.96|0.06|0.07|N|O|1996-05-01|1996-05-26|1996-05-04|COLLECT COD|REG AIR|odolites boost blithel|35240|0|0|35240|35240|27|
11591|186|3|1|42.00|45619.56|0.07|0.01|R|F|1993-02-01|1993-04-02|1993-02-24|COLLECT COD|SHIP| carefully unusual sentiments. b|0|42426|0|42426|42426|42|
11591|83|24|2|42.00|41289.36|0.05|0.04|A|F|1993-02-06|1993-02-22|1993-02-12|COLLECT COD|TRUCK|its nag according to the furiously exp|0|0|0|39225|39225|42|
11616|189|6|1|6.00|6535.08|0.06|0.00|N|O|1996-10-28|1996-10-10|1996-11-11|TAKE BACK RETURN|RAIL|ideas haggle blithely even theo|6143|0|0|6143|6143|6|
11616|151|26|2|42.00|44148.30|0.00|0.06|N|O|1996-11-08|1996-09-07|1996-11-12|COLLECT COD|REG AIR|nic ideas nag |44148|0|0|44148|44148|42|
11616|350|15|3|27.00|33759.45|0.02|0.07|N|O|1996-08-10|1996-09-24|1996-09-09|TAKE BACK RETURN|TRUCK|efully final sauternes sleep carefully|33084|0|0|33084|33084|27|
11616|76|5|4|42.00|40994.94|0.08|0.01|N|O|1996-09-13|1996-09-09|1996-09-21|TAKE BACK RETURN|REG AIR|nal packages wake slyly amon|37715|0|0|37715|37715|42|
11616|458|9|5|37.00|50262.65|0.10|0.02|N|O|1996-08-03|1996-10-29|1996-08-07|COLLECT COD|AIR|counts sleep bl|45236|0|0|45236|45236|37|
11616|135|16|6|6.00|6210.78|0.10|0.07|N|O|1996-09-18|1996-09-28|1996-10-13|COLLECT COD|FOB|nticing excuses.|5590|0|0|5590|5590|6|
11616|537|10|7|34.00|48876.02|0.03|0.05|N|O|1996-09-13|1996-09-12|1996-09-30|TAKE BACK RETURN|REG AIR|usly even packages. slyly brave s|47410|0|0|47410|47410|34|
11617|448|29|1|8.00|10787.52|0.05|0.02|R|F|1994-12-29|1995-01-29|1995-01-25|TAKE BACK RETURN|FOB|usly final ideas affix |0|10248|0|10248|10248|8|
11617|522|13|2|46.00|65435.92|0.02|0.04|A|F|1995-04-03|1995-01-14|1995-04-23|DELIVER IN PERSON|FOB|s sleep blithely ironic pl|64127|0|0|64127|64127|46|
11617|296|13|3|33.00|39477.57|0.08|0.02|A|F|1995-03-20|1995-02-27|1995-03-30|DELIVER IN PERSON|SHIP|slyly express packa|36319|0|0|36319|36319|33|
11617|97|28|4|2.00|1994.18|0.00|0.03|A|F|1995-03-02|1995-02-14|1995-03-10|NONE|AIR|s. slyly bold f|0|0|0|1994|1994|2|
11617|179|30|5|16.00|17266.72|0.04|0.04|R|F|1995-03-07|1995-02-17|1995-04-04|DELIVER IN PERSON|SHIP|leep carefully. quickly pending |0|16576|0|16576|16576|16|
11617|206|6|6|9.00|9955.80|0.03|0.01|A|F|1995-01-06|1995-03-05|1995-01-13|TAKE BACK RETURN|MAIL|c theodolites. bold excuses boost slyly ne|0|0|0|9657|9657|9|
11618|179|24|1|27.00|29137.59|0.01|0.02|N|O|1998-05-17|1998-04-01|1998-05-25|COLLECT COD|SHIP|e of the asymptotes are quickly pinto|28846|0|0|28846|28846|27|
11618|505|19|2|4.00|5622.00|0.00|0.03|N|O|1998-02-23|1998-04-23|1998-03-18|DELIVER IN PERSON|MAIL|t have to sleep carefully in place of the i|5622|0|0|5622|5622|4|
11618|452|9|3|22.00|29753.90|0.08|0.06|N|O|1998-03-02|1998-03-19|1998-03-28|NONE|AIR|. express platelets breach quickly along |27374|0|0|27374|27374|22|
11618|175|20|4|6.00|6451.02|0.07|0.00|N|O|1998-03-20|1998-04-04|1998-03-23|COLLECT COD|SHIP|ages: busily r|5999|0|0|5999|5999|6|
11618|530|9|5|25.00|35763.25|0.07|0.06|N|O|1998-06-04|1998-04-26|1998-07-02|DELIVER IN PERSON|RAIL|d packages? furiousl|33260|0|0|33260|33260|25|
11619|499|13|1|8.00|11195.92|0.02|0.00|N|O|1998-10-15|1998-08-12|1998-11-05|DELIVER IN PERSON|MAIL|bold accounts. daring, unu|10972|0|0|10972|10972|8|
11619|222|27|2|10.00|11222.20|0.08|0.04|N|O|1998-08-05|1998-10-09|1998-09-02|NONE|SHIP|ptotes use quickly furiously regular p|10324|0|0|10324|10324|10|
11619|109|30|3|13.00|13118.30|0.09|0.00|N|O|1998-10-27|1998-08-26|1998-11-07|DELIVER IN PERSON|MAIL|ding dependencies boost fluffily even,|11938|0|0|11938|11938|13|
11620|536|21|1|7.00|10055.71|0.09|0.04|N|O|1997-07-28|1997-10-07|1997-08-22|COLLECT COD|RAIL| quickly. fluffily ironic|9151|0|0|9151|9151|7|
11620|162|25|2|5.00|5310.80|0.00|0.08|N|O|1997-09-23|1997-10-16|1997-09-26|NONE|REG AIR|uriously express orbits. furiou|5311|0|0|5311|5311|5|
11620|319|7|3|23.00|28044.13|0.09|0.05|N|O|1997-08-18|1997-09-15|1997-09-11|COLLECT COD|RAIL|into beans. final accounts above the regul|25520|0|0|25520|25520|23|
11620|413|24|4|26.00|34148.66|0.08|0.06|N|O|1997-07-29|1997-09-13|1997-08-19|NONE|FOB|riously regular warhorses use slyly am|31417|0|0|31417|31417|26|
11620|459|2|5|31.00|42142.95|0.07|0.03|N|O|1997-09-26|1997-10-18|1997-10-14|COLLECT COD|RAIL|quests. bold requests alongside o|39193|0|0|39193|39193|31|
11621|382|20|1|8.00|10259.04|0.03|0.08|N|O|1996-01-20|1996-01-26|1996-02-12|COLLECT COD|AIR|usual requests|9951|0|0|9951|9951|8|
11621|576|25|2|47.00|69398.79|0.03|0.03|N|O|1996-02-12|1995-12-25|1996-03-10|NONE|AIR|ironic ideas impress quickly enti|67317|0|0|67317|67317|47|
11621|60|25|3|12.00|11520.72|0.01|0.05|N|O|1995-12-01|1996-02-07|1995-12-30|COLLECT COD|RAIL|regular excuses; deposits affix fu|11406|0|0|11406|11406|12|
11621|412|13|4|10.00|13124.10|0.02|0.03|N|O|1996-01-14|1995-12-13|1996-01-28|COLLECT COD|RAIL|pinto beans. carefully final |12862|0|0|12862|12862|10|
11621|458|15|5|35.00|47545.75|0.01|0.05|N|O|1996-01-08|1996-01-01|1996-01-14|TAKE BACK RETURN|SHIP|o the blithely regular accounts. idly|47070|0|0|47070|47070|35|
11621|178|5|6|42.00|45283.14|0.09|0.05|N|O|1995-12-07|1996-01-10|1995-12-17|TAKE BACK RETURN|MAIL|instructions are according to the care|41208|0|0|41208|41208|42|
11622|451|24|1|22.00|29731.90|0.02|0.07|N|O|1996-06-01|1996-07-25|1996-06-04|DELIVER IN PERSON|MAIL|cial foxes. slyly thin platelets around |29137|0|0|29137|29137|22|
11622|72|13|2|20.00|19441.40|0.07|0.00|N|O|1996-05-22|1996-06-18|1996-06-19|NONE|REG AIR|old dependencies. slyly regular dolphi|18081|0|0|18081|18081|20|
11622|369|18|3|40.00|50774.40|0.03|0.03|N|O|1996-08-02|1996-06-20|1996-08-20|TAKE BACK RETURN|SHIP| ironic instructions n|49251|0|0|49251|49251|40|
11622|490|20|4|20.00|27809.80|0.06|0.07|N|O|1996-07-31|1996-07-22|1996-08-25|COLLECT COD|SHIP|nding realms integrate slyly careful|26141|0|0|26141|26141|20|
11622|50|29|5|40.00|38002.00|0.09|0.03|N|O|1996-06-19|1996-05-27|1996-06-23|NONE|SHIP|lly bold ideas cajole slyly across the |34582|0|0|34582|34582|40|
11623|215|20|1|45.00|50184.45|0.03|0.01|N|O|1996-01-15|1996-03-06|1996-01-19|COLLECT COD|AIR|c deposits. pending f|48679|0|0|48679|48679|45|
11623|485|29|2|48.00|66503.04|0.05|0.01|N|O|1996-03-27|1996-03-03|1996-04-13|NONE|AIR|ely regular requests. ideas beyond the bli|63178|0|0|63178|63178|48|
11623|172|23|3|35.00|37525.95|0.07|0.04|N|O|1996-02-16|1996-01-21|1996-03-07|DELIVER IN PERSON|TRUCK|ons are. fluffi|34899|0|0|34899|34899|35|
11623|523|26|4|19.00|27046.88|0.04|0.03|N|O|1996-03-25|1996-01-18|1996-04-13|DELIVER IN PERSON|MAIL|cording to the pending|25965|0|0|25965|25965|19|
11623|59|30|5|15.00|14385.75|0.10|0.05|N|O|1995-12-18|1996-02-24|1995-12-31|TAKE BACK RETURN|SHIP|. dolphins cajole blithely. quickly expres|12947|0|0|12947|12947|15|
11623|426|7|6|46.00|61015.32|0.06|0.00|N|O|1996-04-05|1996-03-05|1996-04-30|DELIVER IN PERSON|SHIP|tructions. fluffily final warhorses engag|57354|0|0|57354|57354|46|
11623|305|23|7|46.00|55443.80|0.09|0.08|N|O|1995-12-28|1996-03-14|1996-01-24|NONE|SHIP|ts. furiou|50454|0|0|50454|50454|46|
11648|340|5|1|38.00|47132.92|0.02|0.00|R|F|1995-05-18|1995-06-21|1995-05-21|NONE|REG AIR|eodolites |46190|46190|0|46190|46190|38|
11648|488|9|2|39.00|54150.72|0.01|0.00|N|O|1995-08-07|1995-06-17|1995-08-15|COLLECT COD|FOB|egular braids run furiousl|53609|0|0|53609|53609|39|
11648|108|19|3|5.00|5040.50|0.04|0.08|A|F|1995-04-26|1995-06-20|1995-05-01|NONE|SHIP|ter the carefully iron|4839|0|0|4839|4839|5|
11648|439|2|4|2.00|2678.86|0.05|0.08|R|F|1995-05-08|1995-07-01|1995-05-26|NONE|REG AIR|riously carefully |2545|2545|0|2545|2545|2|
11648|431|24|5|38.00|50594.34|0.10|0.06|N|O|1995-06-24|1995-07-04|1995-07-24|COLLECT COD|RAIL|ly express requests. regular as|45535|0|0|45535|45535|38|
11648|172|5|6|22.00|23587.74|0.03|0.00|A|F|1995-05-01|1995-06-20|1995-05-12|DELIVER IN PERSON|REG AIR| haggle bravely t|22880|0|0|22880|22880|22|
11648|508|29|7|24.00|33804.00|0.07|0.05|N|O|1995-08-06|1995-06-09|1995-09-03|COLLECT COD|MAIL|. sometimes even deposits|31438|0|0|31438|31438|24|
11649|184|18|1|3.00|3252.54|0.08|0.00|N|O|1996-08-07|1996-09-08|1996-08-22|COLLECT COD|REG AIR|sits. carefully regular pac|2992|0|0|2992|2992|3|
11649|219|10|2|35.00|39172.35|0.06|0.01|N|O|1996-10-16|1996-09-08|1996-11-11|COLLECT COD|TRUCK|y final th|36822|0|0|36822|36822|35|
11649|507|21|3|45.00|63337.50|0.03|0.03|N|O|1996-07-20|1996-07-30|1996-07-30|COLLECT COD|REG AIR|nic packages. quickly express dolphins aff|61437|0|0|61437|61437|45|
11649|565|16|4|44.00|64484.64|0.10|0.04|N|O|1996-09-21|1996-09-19|1996-10-16|COLLECT COD|TRUCK|osits wake blithely. special dependencies w|58036|0|0|58036|58036|44|
11649|204|25|5|40.00|44168.00|0.04|0.04|N|O|1996-08-01|1996-08-24|1996-08-22|COLLECT COD|FOB|ely ironic requests cajole thinly slyly exp|42401|0|0|42401|42401|40|
11649|216|7|6|16.00|17859.36|0.06|0.03|N|O|1996-07-21|1996-08-13|1996-08-04|COLLECT COD|FOB|le. slyly regular ideas sleep ironically qu|16788|0|0|16788|16788|16|
11649|537|16|7|26.00|37375.78|0.01|0.04|N|O|1996-08-19|1996-08-28|1996-08-22|COLLECT COD|SHIP|ilently regular accounts cajole |37002|0|0|37002|37002|26|
11650|401|2|1|48.00|62467.20|0.06|0.01|A|F|1992-11-23|1992-12-02|1992-12-23|DELIVER IN PERSON|MAIL|fily final ideas. |0|0|0|58719|58719|48|
11650|134|18|2|50.00|51706.50|0.03|0.07|R|F|1993-01-06|1992-12-12|1993-01-16|DELIVER IN PERSON|TRUCK|lly special theodo|0|50155|0|50155|50155|50|
11650|11|26|3|30.00|27330.30|0.04|0.00|R|F|1992-11-09|1992-12-18|1992-11-25|DELIVER IN PERSON|FOB|urts. somet|0|26237|0|26237|26237|30|
11651|415|26|1|41.00|53931.81|0.00|0.06|A|F|1995-05-26|1995-04-19|1995-06-16|DELIVER IN PERSON|RAIL|ould have to are. slyly expre|53932|0|0|53932|53932|41|
11651|469|4|2|8.00|10955.68|0.08|0.03|N|F|1995-06-03|1995-04-08|1995-06-18|TAKE BACK RETURN|RAIL|ic accounts detect |10079|0|0|10079|10079|8|
11652|593|16|1|39.00|58250.01|0.07|0.04|N|O|1995-12-22|1996-01-28|1996-01-04|TAKE BACK RETURN|TRUCK|nic sentiments bo|54173|0|0|54173|54173|39|
11652|600|1|2|11.00|16506.60|0.06|0.06|N|O|1996-02-13|1996-01-16|1996-03-01|COLLECT COD|AIR|ges. silent, silent waters cajole |15516|0|0|15516|15516|11|
11652|88|29|3|28.00|27666.24|0.08|0.08|N|O|1996-02-11|1996-01-04|1996-02-28|DELIVER IN PERSON|FOB| final requests doubt furiously|25453|0|0|25453|25453|28|
11652|502|2|4|24.00|33660.00|0.02|0.02|N|O|1996-02-28|1996-01-30|1996-03-07|COLLECT COD|AIR|y about the s|32987|0|0|32987|32987|24|
11652|493|23|5|10.00|13934.90|0.07|0.08|N|O|1996-01-26|1996-01-13|1996-02-20|TAKE BACK RETURN|REG AIR|blithely express as|12959|0|0|12959|12959|10|
11652|558|14|6|8.00|11668.40|0.10|0.00|N|O|1996-03-01|1996-01-30|1996-03-13|COLLECT COD|MAIL|an sleep furiously silent Tiresias; bold, s|10502|0|0|10502|10502|8|
11652|244|20|7|21.00|24029.04|0.03|0.07|N|O|1996-02-26|1996-01-22|1996-03-18|DELIVER IN PERSON|SHIP|quickly regular packages haggle. frays h|23308|0|0|23308|23308|21|
11653|109|30|1|18.00|18163.80|0.01|0.01|N|O|1997-09-30|1997-08-24|1997-10-05|DELIVER IN PERSON|FOB|. carefully pending|17982|0|0|17982|17982|18|
11653|137|21|2|25.00|25928.25|0.07|0.01|N|O|1997-09-27|1997-09-25|1997-10-26|TAKE BACK RETURN|TRUCK| even packages. reg|24113|0|0|24113|24113|25|
11653|575|2|3|27.00|39840.39|0.01|0.04|N|O|1997-10-26|1997-08-18|1997-11-17|TAKE BACK RETURN|AIR|regular packages. pending pa|39442|0|0|39442|39442|27|
11653|535|20|4|42.00|60292.26|0.10|0.01|N|O|1997-07-30|1997-09-18|1997-08-20|DELIVER IN PERSON|MAIL|ar, regular ideas integrate quickly|54263|0|0|54263|54263|42|
11653|48|19|5|22.00|20856.88|0.07|0.00|N|O|1997-09-01|1997-08-31|1997-09-18|COLLECT COD|AIR|pendencies. blithely even pa|19397|0|0|19397|19397|22|
11654|224|27|1|47.00|52838.34|0.06|0.02|R|F|1993-11-29|1993-12-23|1993-12-15|COLLECT COD|MAIL|sleep blithely against the furiously ironi|0|49668|0|49668|49668|47|
11654|354|19|2|39.00|48919.65|0.03|0.00|A|F|1993-11-29|1993-12-01|1993-12-22|NONE|FOB|ts integrate blithely. even, enticing inst|0|0|0|47452|47452|39|
11655|406|7|1|32.00|41804.80|0.04|0.04|N|O|1998-08-11|1998-09-25|1998-09-02|TAKE BACK RETURN|SHIP|g to the slyly ironic requests. |40133|0|0|40133|40133|32|
11655|523|26|2|49.00|69752.48|0.06|0.07|N|O|1998-07-04|1998-09-20|1998-07-06|COLLECT COD|SHIP|nal courts. s|65567|0|0|65567|65567|49|
11655|150|4|3|46.00|48306.90|0.01|0.00|N|O|1998-10-10|1998-09-01|1998-10-21|DELIVER IN PERSON|MAIL|ges. blithely even accounts sleep furiou|47824|0|0|47824|47824|46|
11680|74|12|1|27.00|26299.89|0.00|0.01|A|F|1994-11-10|1994-11-05|1994-11-12|TAKE BACK RETURN|SHIP|ounts haggle blithely |0|0|0|26300|26300|27|
11680|81|10|2|35.00|34337.80|0.09|0.01|R|F|1994-09-17|1994-11-29|1994-09-25|NONE|MAIL|ly pending gifts sleep carefully |0|31247|0|31247|31247|35|
11680|507|7|3|43.00|60522.50|0.06|0.01|R|F|1994-11-05|1994-11-16|1994-11-25|COLLECT COD|MAIL|integrate furiously. special instruct|0|56891|0|56891|56891|43|
11680|255|1|4|49.00|56607.25|0.02|0.08|R|F|1994-11-05|1994-11-05|1994-11-20|TAKE BACK RETURN|REG AIR| carefully express, spec|0|55475|0|55475|55475|49|
11680|61|11|5|24.00|23065.44|0.01|0.00|R|F|1994-09-08|1994-11-11|1994-09-09|NONE|TRUCK|silent depo|0|22835|0|22835|22835|24|
11680|45|24|6|26.00|24571.04|0.10|0.01|R|F|1994-10-22|1994-11-02|1994-11-02|NONE|MAIL|uickly above the slyly pending |0|22114|0|22114|22114|26|
11680|208|12|7|9.00|9973.80|0.09|0.02|R|F|1994-12-20|1994-11-29|1995-01-19|DELIVER IN PERSON|AIR|ently ironic grouches after the |0|9076|0|9076|9076|9|
11681|69|28|1|28.00|27133.68|0.07|0.02|A|F|1993-02-15|1992-12-11|1993-03-04|TAKE BACK RETURN|REG AIR| carefully carefully ruth|0|0|0|25234|25234|28|
11681|371|20|2|37.00|47040.69|0.06|0.06|A|F|1992-12-29|1992-12-11|1993-01-27|TAKE BACK RETURN|RAIL|y ironic ideas. slyly ironic re|0|0|0|44218|44218|37|
11681|3|4|3|31.00|27993.00|0.09|0.01|A|F|1993-01-26|1992-12-18|1993-02-07|NONE|AIR|uffily. ideas kin|0|0|0|25474|25474|31|
11681|576|7|4|30.00|44297.10|0.02|0.06|A|F|1993-01-12|1992-11-24|1993-02-09|NONE|RAIL|. theodolites across the even packages are |0|0|0|43411|43411|30|
11681|599|18|5|47.00|70480.73|0.02|0.05|A|F|1993-01-27|1992-12-13|1993-01-29|COLLECT COD|TRUCK|ly even depths. furious|0|0|0|69071|69071|47|
