11
o_orderkey|o_custkey|o_totalprice|o_orderdate|o_shippriority|o_year|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot|
72006|4472|100511.25|1997-02-23|0|1997|0|0|1|0|1|
72007|1598|59186.89|1998-01-19|0|1998|0|0|1|0|1|
72032|1522|82889.65|1993-03-14|0|1993|1|0|1|0|1|
72033|2114|299047.85|1997-03-07|0|1997|0|0|1|0|1|
72034|3493|118583.39|1994-03-16|0|1994|1|0|1|0|1|
72035|2062|100926.04|1994-07-03|0|1994|1|0|1|0|1|
72036|2863|145503.43|1996-11-21|0|1996|0|0|1|1|1|
72037|997|230797.02|1995-11-17|0|1995|0|0|1|1|1|
72038|1381|265553.26|1997-10-02|0|1997|0|0|1|0|1|
72039|253|207817.70|1997-09-06|0|1997|0|0|1|0|1|
72064|1406|314261.73|1995-10-02|0|1995|0|0|1|1|1|
72065|659|121886.05|1997-11-06|0|1997|0|0|1|0|1|
72066|4600|327589.58|1996-03-31|0|1996|0|0|1|1|1|
72067|1498|229730.90|1997-09-29|0|1997|0|0|1|0|1|
72068|571|75526.75|1993-01-29|0|1993|1|0|1|0|1|
72069|493|133621.78|1998-05-21|0|1998|0|0|1|0|1|
72070|3610|222051.95|1997-10-16|0|1997|0|0|1|0|1|
72071|3493|167579.24|1994-05-21|0|1994|1|0|1|0|1|
72096|4177|2977.38|1997-05-05|0|1997|0|0|1|0|1|
72097|2131|129595.46|1995-10-16|0|1995|0|0|1|1|1|
72098|1240|186934.75|1994-11-15|0|1994|1|0|1|0|1|
72099|2191|52277.45|1994-07-01|0|1994|1|0|1|0|1|
72100|2903|106306.50|1997-02-01|0|1997|0|0|1|0|1|
72101|2401|52858.93|1997-03-28|0|1997|0|0|1|0|1|
72102|2366|67412.36|1997-03-27|0|1997|0|0|1|0|1|
72103|2374|97445.06|1998-04-19|0|1998|0|0|1|0|1|
72128|1390|285666.31|1995-11-25|0|1995|0|0|1|1|1|
72129|2059|179648.36|1996-06-12|0|1996|0|0|1|1|1|
72130|1444|125474.14|1994-04-12|0|1994|1|0|1|0|1|
72131|3433|127064.33|1997-08-03|0|1997|0|0|1|0|1|
72132|1109|279076.48|1995-10-01|0|1995|0|0|1|1|1|
72133|1871|275304.31|1992-06-04|0|1992|1|0|1|0|1|
72134|2279|144683.60|1993-12-27|0|1993|1|0|1|0|1|
72135|481|205842.15|1997-09-14|0|1997|0|0|1|0|1|
72160|1294|245434.86|1992-03-24|0|1992|1|0|1|0|1|
72161|2831|314246.25|1997-10-04|0|1997|0|0|1|0|1|
72162|4940|107186.63|1996-05-29|0|1996|0|0|1|1|1|
72163|4477|258681.77|1992-10-12|0|1992|1|0|1|0|1|
72164|1114|49575.68|1996-10-12|0|1996|0|0|1|1|1|
72165|2335|46706.84|1994-10-19|0|1994|1|0|1|0|1|
72166|100|188817.61|1995-03-25|0|1995|0|0|1|1|1|
72167|4397|39047.30|1996-02-16|0|1996|0|0|1|1|1|
72192|2137|53209.09|1993-11-11|0|1993|1|0|1|0|1|
72193|3766|205155.01|1997-01-23|0|1997|0|0|1|0|1|
72194|2147|189172.27|1997-03-22|0|1997|0|0|1|0|1|
72195|2194|80161.80|1996-06-22|0|1996|0|0|1|1|1|
72196|2813|25124.32|1997-06-03|0|1997|0|0|1|0|1|
72197|4882|173862.97|1997-05-25|0|1997|0|0|1|0|1|
72198|1720|187535.04|1996-07-05|0|1996|0|0|1|1|1|
72199|4367|246224.76|1994-05-24|0|1994|1|0|1|0|1|
72224|703|33846.13|1994-05-13|0|1994|1|0|1|0|1|
72225|4259|182726.64|1997-07-29|0|1997|0|0|1|0|1|
72226|1915|72371.99|1993-08-06|0|1993|1|1|1|0|1|
72227|1394|203128.02|1998-03-28|0|1998|0|0|1|0|1|
72228|1159|80177.01|1995-01-06|0|1995|1|0|1|1|1|
72229|2942|61696.82|1995-12-23|0|1995|0|0|1|1|1|
72230|1241|1490.70|1992-02-20|0|1992|1|0|1|0|1|
72231|122|81622.21|1998-03-05|0|1998|0|0|1|0|1|
72256|37|76054.34|1995-11-01|0|1995|0|0|1|1|1|
72257|3814|144096.65|1995-01-15|0|1995|1|0|1|1|1|
72258|2450|135630.80|1993-03-21|0|1993|1|0|1|0|1|
72259|4531|206573.80|1992-03-31|0|1992|1|0|1|0|1|
72260|2077|125673.98|1998-04-14|0|1998|0|0|1|0|1|
72261|928|346692.28|1997-04-15|0|1997|0|0|1|0|1|
72262|3088|184188.04|1996-12-14|0|1996|0|0|1|1|1|
72263|2210|144100.06|1996-04-15|0|1996|0|0|1|1|1|
72288|1810|50698.45|1995-10-31|0|1995|0|0|1|1|1|
72289|4205|146628.30|1995-06-23|0|1995|0|0|1|1|1|
72290|1150|293227.54|1994-10-26|0|1994|1|0|1|0|1|
72291|4258|7858.91|1994-03-20|0|1994|1|0|1|0|1|
72292|761|151654.63|1994-04-20|0|1994|1|0|1|0|1|
72293|2083|105253.34|1992-11-20|0|1992|1|0|1|0|1|
72294|2806|31567.70|1992-09-25|0|1992|1|0|1|0|1|
72295|4081|211954.83|1992-04-27|0|1992|1|0|1|0|1|
72320|4850|86115.64|1997-11-09|0|1997|0|0|1|0|1|
72321|2126|22805.97|1997-12-12|0|1997|0|0|1|0|1|
72322|1702|258991.56|1993-02-07|0|1993|1|0|1|0|1|
72323|946|195578.10|1994-04-30|0|1994|1|0|1|0|1|
72324|3652|240746.07|1996-01-17|0|1996|0|0|1|1|1|
72325|2866|102701.85|1997-01-12|0|1997|0|0|1|0|1|
72326|1586|178981.46|1995-09-13|0|1995|0|0|1|1|1|
72327|2173|35579.55|1995-02-25|0|1995|1|0|1|1|1|
72352|3974|100942.34|1992-12-18|0|1992|1|0|1|0|1|
72353|3341|73384.97|1992-08-22|0|1992|1|0|1|0|1|
72354|3346|297379.15|1992-04-17|0|1992|1|0|1|0|1|
72355|3593|189044.75|1992-06-17|0|1992|1|0|1|0|1|
72356|685|61857.69|1994-05-31|0|1994|1|0|1|0|1|
72357|1324|136314.25|1997-07-05|0|1997|0|0|1|0|1|
72358|3541|129125.27|1994-11-25|0|1994|1|0|1|0|1|
72359|3581|151826.29|1995-09-12|0|1995|0|0|1|1|1|
72384|2656|81860.28|1994-11-10|0|1994|1|0|1|0|1|
72385|3889|137286.12|1997-01-29|0|1997|0|0|1|0|1|
72386|4819|155864.03|1998-07-18|0|1998|0|0|1|0|1|
72387|3022|192961.63|1993-08-03|0|1993|1|1|1|0|1|
72388|4600|62502.56|1996-10-01|0|1996|0|0|1|1|1|
72389|4261|70657.42|1997-07-06|0|1997|0|0|1|0|1|
72390|2812|122274.98|1992-04-23|0|1992|1|0|1|0|1|
72391|4931|181225.31|1993-03-06|0|1993|1|0|1|0|1|
72416|2375|126916.32|1996-12-22|0|1996|0|0|1|1|1|
72417|2059|108324.77|1995-03-13|0|1995|0|0|1|1|1|
72418|3799|219646.20|1994-10-20|0|1994|1|0|1|0|1|
72419|4201|132177.49|1993-02-15|0|1993|1|0|1|0|1|
72420|2977|222967.42|1997-11-25|0|1997|0|0|1|0|1|
72421|1234|144349.15|1997-11-01|0|1997|0|0|1|0|1|
72422|1333|96896.83|1994-06-12|0|1994|1|0|1|0|1|
72423|1196|65849.94|1993-05-20|0|1993|1|0|1|0|1|
72448|1282|59822.48|1992-12-23|0|1992|1|0|1|0|1|
72449|1543|22415.14|1998-04-20|0|1998|0|0|1|0|1|
72450|4555|241707.13|1998-02-11|0|1998|0|0|1|0|1|
72451|2051|48030.19|1996-05-27|0|1996|0|0|1|1|1|
72452|718|219746.20|1994-09-25|0|1994|1|0|1|0|1|
72453|3437|31124.40|1998-07-22|0|1998|0|0|1|0|1|
72454|3629|303111.19|1998-02-02|0|1998|0|0|1|0|1|
72455|298|68160.35|1994-10-11|0|1994|1|0|1|0|1|
72480|4501|247735.28|1996-02-08|0|1996|0|0|1|1|1|
72481|4351|34445.36|1996-11-17|0|1996|0|0|1|1|1|
72482|2282|48505.12|1994-09-01|0|1994|1|0|1|0|1|
72483|4795|284642.76|1993-08-06|0|1993|1|1|1|0|1|
72484|4843|85745.03|1998-04-07|0|1998|0|0|1|0|1|
72485|3239|43866.75|1996-01-15|0|1996|0|0|1|1|1|
72486|3701|281332.74|1993-10-11|0|1993|1|1|1|0|1|
72487|3688|197872.24|1992-01-15|0|1992|1|0|1|0|1|
72512|4703|78762.42|1992-03-13|0|1992|1|0|1|0|1|
72513|2965|136498.98|1997-12-12|0|1997|0|0|1|0|1|
72514|4699|68481.58|1997-06-05|0|1997|0|0|1|0|1|
72515|1553|90111.66|1993-06-13|0|1993|1|0|1|0|1|
72516|2656|92781.24|1992-09-06|0|1992|1|0|1|0|1|
72517|334|297576.04|1993-01-07|0|1993|1|0|1|0|1|
72518|3043|154964.17|1995-01-31|0|1995|1|0|1|1|1|
72519|1633|169507.23|1992-01-18|0|1992|1|0|1|0|1|
72544|4576|210538.13|1993-02-24|0|1993|1|0|1|0|1|
72545|8|214287.08|1996-12-08|0|1996|0|0|1|1|1|
72546|3349|201904.47|1992-06-25|0|1992|1|0|1|0|1|
72547|1676|274869.69|1994-07-14|0|1994|1|0|1|0|1|
72548|4888|154529.91|1992-02-13|0|1992|1|0|1|0|1|
72549|769|26429.64|1996-11-12|0|1996|0|0|1|1|1|
72550|2824|46879.44|1995-07-16|0|1995|0|0|1|1|1|
72551|103|206576.84|1995-05-09|0|1995|0|0|1|1|1|
72576|3190|262413.11|1997-01-15|0|1997|0|0|1|0|1|
72577|1276|183744.96|1995-02-05|0|1995|1|0|1|1|1|
72578|3409|62341.17|1995-06-19|0|1995|0|0|1|1|1|
72579|4270|66308.11|1996-10-26|0|1996|0|0|1|1|1|
72580|3491|177601.31|1992-07-09|0|1992|1|0|1|0|1|
72581|2765|14576.64|1995-01-28|0|1995|1|0|1|1|1|
72582|4678|73393.65|1992-11-29|0|1992|1|0|1|0|1|
72583|2773|280705.85|1996-10-27|0|1996|0|0|1|1|1|
72608|1661|219297.03|1996-01-29|0|1996|0|0|1|1|1|
72609|2059|243148.17|1997-07-11|0|1997|0|0|1|0|1|
72610|1021|118264.71|1993-09-25|0|1993|1|1|1|0|1|
72611|3002|139077.94|1993-07-30|0|1993|1|0|1|0|1|
72612|574|320672.60|1993-11-24|0|1993|1|0|1|0|1|
72613|3503|218161.15|1993-06-14|0|1993|1|0|1|0|1|
72614|1552|234150.19|1997-03-09|0|1997|0|0|1|0|1|
72615|40|216193.64|1996-02-14|0|1996|0|0|1|1|1|
72640|3971|36070.19|1995-10-26|0|1995|0|0|1|1|1|
72641|3622|240439.50|1998-03-11|0|1998|0|0|1|0|1|
72642|385|34946.82|1997-10-14|0|1997|0|0|1|0|1|
72643|4571|38671.10|1995-10-20|0|1995|0|0|1|1|1|
72644|1865|118255.26|1994-03-28|0|1994|1|0|1|0|1|
72645|2750|174320.64|1998-07-11|0|1998|0|0|1|0|1|
72646|554|173643.27|1997-03-29|0|1997|0|0|1|0|1|
72647|4919|84670.53|1994-04-03|0|1994|1|0|1|0|1|
72672|2995|93914.85|1995-03-22|0|1995|0|0|1|1|1|
72673|2749|40056.05|1996-08-30|0|1996|0|0|1|1|1|
72674|2857|338548.49|1996-01-31|0|1996|0|0|1|1|1|
72675|4373|153685.60|1996-02-17|0|1996|0|0|1|1|1|
72676|2432|83454.51|1998-01-31|0|1998|0|0|1|0|1|
72677|3971|272472.30|1998-04-03|0|1998|0|0|1|0|1|
72678|1954|71492.11|1995-05-11|0|1995|0|0|1|1|1|
72679|2096|18550.48|1995-10-08|0|1995|0|0|1|1|1|
72704|2645|171648.43|1994-09-23|0|1994|1|0|1|0|1|
72705|4624|154000.71|1996-02-25|0|1996|0|0|1|1|1|
72706|4511|104125.34|1997-11-07|0|1997|0|0|1|0|1|
72707|4370|172539.69|1993-12-11|0|1993|1|0|1|0|1|
72708|3827|51806.74|1995-11-12|0|1995|0|0|1|1|1|
72709|2531|123041.55|1995-11-27|0|1995|0|0|1|1|1|
72710|3608|280325.80|1996-05-02|0|1996|0|0|1|1|1|
72711|151|63134.57|1992-07-30|0|1992|1|0|1|0|1|
72736|3607|310395.65|1995-05-15|0|1995|0|0|1|1|1|
72737|866|315721.61|1996-05-11|0|1996|0|0|1|1|1|
72738|4559|102884.35|1993-03-11|0|1993|1|0|1|0|1|
72739|2368|136392.39|1992-07-26|0|1992|1|0|1|0|1|
72740|872|234693.66|1998-01-11|0|1998|0|0|1|0|1|
72741|3670|46263.03|1995-05-14|0|1995|0|0|1|1|1|
72742|3067|155365.05|1993-10-03|0|1993|1|1|1|0|1|
72743|304|36951.48|1997-10-16|0|1997|0|0|1|0|1|
72768|2425|1529.17|1994-02-04|0|1994|1|0|1|0|1|
72769|589|36678.37|1997-05-05|0|1997|0|0|1|0|1|
72770|4489|91595.74|1992-03-25|0|1992|1|0|1|0|1|
72771|4702|62853.69|1997-01-13|0|1997|0|0|1|0|1|
72772|4058|325707.81|1994-10-05|0|1994|1|0|1|0|1|
72773|868|72481.00|1992-07-12|0|1992|1|0|1|0|1|
72774|4307|220581.02|1993-12-05|0|1993|1|0|1|0|1|
72775|2405|135755.57|1994-04-13|0|1994|1|0|1|0|1|
72800|4331|91838.78|1993-12-02|0|1993|1|0|1|0|1|
72801|4048|122721.58|1998-06-05|0|1998|0|0|1|0|1|
72802|253|32028.19|1996-10-03|0|1996|0|0|1|1|1|
72803|1316|54345.02|1997-04-20|0|1997|0|0|1|0|1|
72804|1303|82256.84|1998-06-12|0|1998|0|0|1|0|1|
72805|320|186403.35|1994-08-13|0|1994|1|0|1|0|1|
72806|731|218422.02|1997-11-25|0|1997|0|0|1|0|1|
72807|4792|80814.74|1992-01-07|0|1992|1|0|1|0|1|
72832|811|56509.43|1997-06-11|0|1997|0|0|1|0|1|
72833|2050|90449.79|1996-06-16|0|1996|0|0|1|1|1|
72834|2515|55213.08|1996-02-05|0|1996|0|0|1|1|1|
72835|4747|109831.37|1998-01-14|0|1998|0|0|1|0|1|
72836|1487|91248.19|1992-07-30|0|1992|1|0|1|0|1|
72837|149|228993.22|1996-08-13|0|1996|0|0|1|1|1|
72838|2851|132697.19|1994-08-26|0|1994|1|0|1|0|1|
72839|2288|201191.59|1992-05-15|0|1992|1|0|1|0|1|
72864|4303|27863.47|1995-12-24|0|1995|0|0|1|1|1|
72865|430|99212.15|1992-10-07|0|1992|1|0|1|0|1|
72866|3425|119207.31|1997-09-19|0|1997|0|0|1|0|1|
72867|1975|297653.58|1995-03-11|0|1995|1|0|1|1|1|
72868|3752|149949.43|1996-12-09|0|1996|0|0|1|1|1|
72869|922|187334.75|1996-08-21|0|1996|0|0|1|1|1|
72870|2731|17662.61|1996-01-06|0|1996|0|0|1|1|1|
72871|2177|77330.72|1993-08-08|0|1993|1|1|1|0|1|
72896|3223|264553.04|1996-01-03|0|1996|0|0|1|1|1|
72897|3539|42855.38|1993-07-29|0|1993|1|0|1|0|1|
72898|776|109414.09|1997-08-04|0|1997|0|0|1|0|1|
72899|2413|336632.04|1995-07-12|0|1995|0|0|1|1|1|
72900|19|81427.22|1995-05-17|0|1995|0|0|1|1|1|
72901|2176|71658.95|1992-01-06|0|1992|1|0|1|0|1|
72902|4543|296636.03|1997-09-12|0|1997|0|0|1|0|1|
72903|4942|148945.52|1992-08-12|0|1992|1|0|1|0|1|
72928|3244|46399.65|1994-03-01|0|1994|1|0|1|0|1|
72929|1837|75771.55|1996-03-28|0|1996|0|0|1|1|1|
72930|2168|78641.15|1994-08-10|0|1994|1|0|1|0|1|
72931|205|158502.92|1994-08-28|0|1994|1|0|1|0|1|
72932|3824|83898.02|1996-11-16|0|1996|0|0|1|1|1|
72933|4082|100274.04|1992-06-06|0|1992|1|0|1|0|1|
72934|1199|134053.35|1994-03-12|0|1994|1|0|1|0|1|
72935|4648|128408.19|1993-01-26|0|1993|1|0|1|0|1|
72960|28|124265.30|1994-11-26|0|1994|1|0|1|0|1|
72961|4087|44766.57|1994-09-21|0|1994|1|0|1|0|1|
72962|1513|50631.24|1997-12-22|0|1997|0|0|1|0|1|
72963|2849|198860.58|1998-04-01|0|1998|0|0|1|0|1|
72964|1121|289094.28|1995-06-01|0|1995|0|0|1|1|1|
72965|874|136641.65|1993-11-26|0|1993|1|0|1|0|1|
72966|3958|212526.17|1995-12-24|0|1995|0|0|1|1|1|
72967|2074|204083.43|1997-10-30|0|1997|0|0|1|0|1|
72992|922|247535.05|1994-07-02|0|1994|1|0|1|0|1|
72993|2107|146752.73|1997-02-07|0|1997|0|0|1|0|1|
72994|2221|274332.88|1997-06-16|0|1997|0|0|1|0|1|
72995|4444|204796.44|1994-10-25|0|1994|1|0|1|0|1|
72996|1501|83150.19|1997-12-29|0|1997|0|0|1|0|1|
72997|343|186426.07|1996-06-25|0|1996|0|0|1|1|1|
72998|3121|4580.20|1997-08-17|0|1997|0|0|1|0|1|
72999|4453|150131.00|1998-02-28|0|1998|0|0|1|0|1|
73024|1843|44403.29|1994-10-16|0|1994|1|0|1|0|1|
73025|302|87028.03|1992-07-03|0|1992|1|0|1|0|1|
73026|2803|152186.74|1993-06-14|0|1993|1|0|1|0|1|
73027|3880|299675.56|1992-12-16|0|1992|1|0|1|0|1|
73028|1346|28850.02|1993-02-25|0|1993|1|0|1|0|1|
73029|4045|120643.99|1993-10-04|0|1993|1|1|1|0|1|
73030|98|280267.54|1992-10-28|0|1992|1|0|1|0|1|
73031|1558|225783.58|1998-05-28|0|1998|0|0|1|0|1|
73056|1052|171134.45|1997-02-05|0|1997|0|0|1|0|1|
73057|2645|223071.55|1996-09-14|0|1996|0|0|1|1|1|
73058|3290|110014.79|1992-05-04|0|1992|1|0|1|0|1|
73059|2387|101469.31|1992-08-05|0|1992|1|0|1|0|1|
73060|3463|148710.55|1996-09-20|0|1996|0|0|1|1|1|
73061|3574|138793.34|1994-08-08|0|1994|1|0|1|0|1|
73062|3295|58903.58|1992-07-09|0|1992|1|0|1|0|1|
73063|2717|209730.11|1995-07-23|0|1995|0|0|1|1|1|
73088|1948|114299.41|1993-02-22|0|1993|1|0|1|0|1|
73089|4315|55291.60|1997-02-11|0|1997|0|0|1|0|1|
73090|1475|1364.09|1992-01-14|0|1992|1|0|1|0|1|
73091|3631|181121.32|1998-07-31|0|1998|0|0|1|0|1|
73092|2185|169106.09|1997-03-07|0|1997|0|0|1|0|1|
73093|4162|192566.63|1993-07-21|0|1993|1|0|1|0|1|
73094|803|64945.02|1998-05-13|0|1998|0|0|1|0|1|
73095|115|79834.95|1998-03-23|0|1998|0|0|1|0|1|
73120|2891|154517.05|1995-12-10|0|1995|0|0|1|1|1|
73121|586|177742.61|1995-10-13|0|1995|0|0|1|1|1|
73122|3410|72387.75|1995-11-17|0|1995|0|0|1|1|1|
73123|1292|43237.89|1994-09-11|0|1994|1|0|1|0|1|
73124|4609|39429.50|1998-04-22|0|1998|0|0|1|0|1|
73125|43|8171.40|1996-10-13|0|1996|0|0|1|1|1|
73126|4705|267997.47|1996-12-07|0|1996|0|0|1|1|1|
73127|1664|217467.84|1994-04-09|0|1994|1|0|1|0|1|
73152|2348|103958.52|1998-04-24|0|1998|0|0|1|0|1|
73153|374|133746.81|1995-03-01|0|1995|1|0|1|1|1|
73154|2713|70261.38|1992-06-12|0|1992|1|0|1|0|1|
73155|1007|176464.84|1993-06-16|0|1993|1|0|1|0|1|
73156|2776|226642.01|1994-10-25|0|1994|1|0|1|0|1|
73157|3008|282522.92|1996-07-27|0|1996|0|0|1|1|1|
73158|4796|180822.12|1997-07-02|0|1997|0|0|1|0|1|
73159|166|325175.01|1998-01-17|0|1998|0|0|1|0|1|
73184|4600|135838.71|1998-03-11|0|1998|0|0|1|0|1|
73185|3178|55402.69|1996-04-15|0|1996|0|0|1|1|1|
73186|2665|111314.03|1993-08-25|0|1993|1|1|1|0|1|
73187|3781|159463.83|1993-05-16|0|1993|1|0|1|0|1|
73188|2363|27045.77|1997-08-04|0|1997|0|0|1|0|1|
73189|3509|105069.51|1996-03-26|0|1996|0|0|1|1|1|
73190|269|163125.24|1994-11-02|0|1994|1|0|1|0|1|
73191|3935|79596.05|1997-06-13|0|1997|0|0|1|0|1|
73216|982|233778.52|1995-11-21|0|1995|0|0|1|1|1|
73217|4639|222439.35|1992-10-14|0|1992|1|0|1|0|1|
73218|1879|142551.25|1994-06-30|0|1994|1|0|1|0|1|
73219|176|172110.03|1992-02-07|0|1992|1|0|1|0|1|
73220|4366|262822.28|1997-02-02|0|1997|0|0|1|0|1|
73221|2186|150639.70|1992-06-19|0|1992|1|0|1|0|1|
73222|4324|215723.11|1995-12-14|0|1995|0|0|1|1|1|
73223|4462|137743.41|1993-09-02|0|1993|1|1|1|0|1|
73248|1429|147918.23|1996-07-24|0|1996|0|0|1|1|1|
73249|766|179251.70|1992-08-23|0|1992|1|0|1|0|1|
73250|784|76456.09|1993-10-25|0|1993|1|1|1|0|1|
73251|1123|172997.98|1992-12-18|0|1992|1|0|1|0|1|
73252|172|149686.53|1994-08-02|0|1994|1|0|1|0|1|
73253|4513|226782.78|1996-08-31|0|1996|0|0|1|1|1|
73254|2111|87977.40|1996-05-16|0|1996|0|0|1|1|1|
73255|140|235078.57|1995-01-20|0|1995|1|0|1|1|1|
73280|1082|107051.02|1993-05-28|0|1993|1|0|1|0|1|
73281|928|13269.89|1995-02-01|0|1995|1|0|1|1|1|
73282|1244|110800.14|1995-08-13|0|1995|0|0|1|1|1|
73283|2914|162605.49|1997-10-01|0|1997|0|0|1|0|1|
73284|2411|172004.00|1996-08-08|0|1996|0|0|1|1|1|
73285|1181|49479.30|1995-08-28|0|1995|0|0|1|1|1|
73286|461|191798.64|1997-05-19|0|1997|0|0|1|0|1|
73287|3112|129579.28|1992-01-27|0|1992|1|0|1|0|1|
73312|1894|53513.14|1995-06-19|0|1995|0|0|1|1|1|
73313|4270|136592.58|1998-01-21|0|1998|0|0|1|0|1|
73314|2350|92002.23|1995-08-31|0|1995|0|0|1|1|1|
73315|1423|73838.17|1997-11-23|0|1997|0|0|1|0|1|
73316|4636|43573.22|1992-02-16|0|1992|1|0|1|0|1|
73317|1738|137375.69|1996-03-14|0|1996|0|0|1|1|1|
73318|4034|138326.40|1996-08-17|0|1996|0|0|1|1|1|
73319|3463|129424.86|1995-03-10|0|1995|1|0|1|1|1|
73344|3605|29863.08|1998-03-11|0|1998|0|0|1|0|1|
73345|1633|39689.86|1997-11-23|0|1997|0|0|1|0|1|
73346|3751|351651.97|1992-11-19|0|1992|1|0|1|0|1|
73347|1285|170369.03|1995-01-08|0|1995|1|0|1|1|1|
73348|4309|137258.58|1993-04-06|0|1993|1|0|1|0|1|
73349|943|243895.54|1992-09-28|0|1992|1|0|1|0|1|
73350|598|104738.58|1996-08-07|0|1996|0|0|1|1|1|
73351|41|83527.56|1992-06-15|0|1992|1|0|1|0|1|
73376|1417|144149.31|1996-11-01|0|1996|0|0|1|1|1|
73377|964|133389.70|1992-08-17|0|1992|1|0|1|0|1|
73378|470|193238.93|1994-02-17|0|1994|1|0|1|0|1|
73379|1496|48342.63|1998-06-28|0|1998|0|0|1|0|1|
73380|211|118161.73|1994-03-20|0|1994|1|0|1|0|1|
73381|4069|267934.28|1998-05-23|0|1998|0|0|1|0|1|
73382|655|88438.53|1994-09-12|0|1994|1|0|1|0|1|
73383|385|191262.93|1998-05-02|0|1998|0|0|1|0|1|
73408|3457|164821.02|1992-04-07|0|1992|1|0|1|0|1|
73409|1913|35079.93|1997-07-07|0|1997|0|0|1|0|1|
73410|2308|82493.34|1997-12-25|0|1997|0|0|1|0|1|
73411|1246|169329.04|1995-11-25|0|1995|0|0|1|1|1|
73412|1351|183239.75|1996-11-05|0|1996|0|0|1|1|1|
73413|1478|64188.01|1997-01-31|0|1997|0|0|1|0|1|
73414|241|95706.63|1996-12-15|0|1996|0|0|1|1|1|
73415|3322|122841.88|1998-06-24|0|1998|0|0|1|0|1|
73440|4583|223641.17|1997-04-30|0|1997|0|0|1|0|1|
73441|913|194058.50|1992-11-12|0|1992|1|0|1|0|1|
73442|1835|75770.34|1997-12-09|0|1997|0|0|1|0|1|
73443|1348|158697.05|1997-06-20|0|1997|0|0|1|0|1|
73444|2335|237967.54|1994-03-16|0|1994|1|0|1|0|1|
73445|2152|76750.28|1992-04-24|0|1992|1|0|1|0|1|
73446|673|172538.57|1996-12-08|0|1996|0|0|1|1|1|
73447|4777|99974.15|1992-11-18|0|1992|1|0|1|0|1|
73472|874|188607.28|1998-02-02|0|1998|0|0|1|0|1|
73473|4111|25620.94|1995-01-24|0|1995|1|0|1|1|1|
73474|3655|28238.66|1993-11-25|0|1993|1|0|1|0|1|
73475|1379|44492.87|1995-01-17|0|1995|1|0|1|1|1|
73476|259|68795.64|1992-07-26|0|1992|1|0|1|0|1|
73477|3031|170492.87|1996-12-24|0|1996|0|0|1|1|1|
73478|1211|180577.08|1995-08-25|0|1995|0|0|1|1|1|
73479|2351|120185.77|1996-04-17|0|1996|0|0|1|1|1|
73504|4063|17357.11|1995-08-07|0|1995|0|0|1|1|1|
73505|2012|183329.93|1996-07-10|0|1996|0|0|1|1|1|
73506|2848|149303.81|1993-10-10|0|1993|1|1|1|0|1|
73507|4595|176797.94|1992-01-24|0|1992|1|0|1|0|1|
73508|3211|200525.33|1998-05-30|0|1998|0|0|1|0|1|
73509|3640|107253.54|1996-08-04|0|1996|0|0|1|1|1|
73510|1562|17461.14|1996-06-01|0|1996|0|0|1|1|1|
73511|3332|160909.71|1998-03-02|0|1998|0|0|1|0|1|
73536|379|65348.52|1997-12-01|0|1997|0|0|1|0|1|
73537|3106|81382.93|1994-01-14|0|1994|1|0|1|0|1|
73538|46|85295.42|1992-05-08|0|1992|1|0|1|0|1|
73539|1687|261289.32|1994-06-20|0|1994|1|0|1|0|1|
73540|1132|94410.74|1994-07-14|0|1994|1|0|1|0|1|
73541|545|117848.09|1997-02-23|0|1997|0|0|1|0|1|
73542|1855|38506.33|1994-04-02|0|1994|1|0|1|0|1|
73543|1567|200547.30|1994-03-25|0|1994|1|0|1|0|1|
73568|4223|149667.35|1992-06-13|0|1992|1|0|1|0|1|
73569|3296|87041.63|1996-05-03|0|1996|0|0|1|1|1|
73570|3073|240541.62|1996-12-30|0|1996|0|0|1|1|1|
73571|2311|110102.06|1996-09-16|0|1996|0|0|1|1|1|
73572|743|259375.04|1997-08-17|0|1997|0|0|1|0|1|
73573|4768|117734.99|1997-08-02|0|1997|0|0|1|0|1|
73574|470|32436.20|1996-09-05|0|1996|0|0|1|1|1|
73575|2563|205016.69|1998-04-14|0|1998|0|0|1|0|1|
73600|3745|54588.64|1995-10-31|0|1995|0|0|1|1|1|
73601|1183|153508.71|1995-12-03|0|1995|0|0|1|1|1|
73602|788|200292.06|1998-07-25|0|1998|0|0|1|0|1|
73603|1511|162784.64|1997-05-14|0|1997|0|0|1|0|1|
73604|2755|60576.90|1995-06-24|0|1995|0|0|1|1|1|
73605|3280|23746.70|1992-03-28|0|1992|1|0|1|0|1|
73606|1460|71483.53|1995-04-04|0|1995|0|0|1|1|1|
73607|568|144083.34|1993-12-19|0|1993|1|0|1|0|1|
73632|616|126764.97|1996-10-07|0|1996|0|0|1|1|1|
73633|175|148446.52|1996-03-01|0|1996|0|0|1|1|1|
73634|497|38658.29|1994-07-14|0|1994|1|0|1|0|1|
73635|1454|50152.30|1993-01-16|0|1993|1|0|1|0|1|
73636|2086|207306.93|1992-06-18|0|1992|1|0|1|0|1|
73637|4559|58646.01|1995-07-12|0|1995|0|0|1|1|1|
73638|1660|228847.75|1993-04-26|0|1993|1|0|1|0|1|
73639|164|114763.81|1993-04-16|0|1993|1|0|1|0|1|
73664|4342|186098.79|1996-01-17|0|1996|0|0|1|1|1|
73665|3716|214923.59|1994-03-20|0|1994|1|0|1|0|1|
