22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
3396|39|10|6|18.00|1690.25|0.10|0.00|A|F|1994-07-27|1994-06-26|1994-08-25|TAKE BACK RETURN|REG AIR|l requests haggle furiously along the fur|0|0|0|1521|1521|18|
3396|198|2|7|31.00|3404.39|0.05|0.06|A|F|1994-06-07|1994-06-23|1994-06-19|TAKE BACK RETURN|REG AIR|l, express pinto beans. quic|0|0|0|3234|3234|31|
3397|195|8|1|8.00|876.15|0.07|0.01|A|F|1994-08-05|1994-08-11|1994-08-08|DELIVER IN PERSON|RAIL|y final foxes|0|0|0|815|815|8|
3397|13|3|2|11.00|1004.31|0.00|0.07|A|F|1994-07-29|1994-09-18|1994-08-12|DELIVER IN PERSON|REG AIR|iously careful packages. s|0|0|0|1004|1004|11|
3397|184|5|3|1.00|108.42|0.07|0.05|R|F|1994-08-03|1994-07-30|1994-08-28|NONE|RAIL| regular packag|0|101|0|101|101|1|
3397|86|7|4|33.00|3254.06|0.05|0.01|R|F|1994-09-04|1994-08-06|1994-09-22|COLLECT COD|RAIL|gular accounts. blithely re|0|3091|0|3091|3091|33|
3397|132|3|5|28.00|2889.96|0.05|0.05|R|F|1994-07-13|1994-08-26|1994-07-17|NONE|TRUCK|counts around the final reques|0|2745|0|2745|2745|28|
3398|173|4|1|1.00|107.32|0.01|0.08|N|O|1996-11-22|1996-11-16|1996-12-09|COLLECT COD|MAIL| blithely final deposits.|106|0|0|106|106|1|
3399|134|5|1|28.00|2895.56|0.09|0.05|N|O|1995-06-29|1995-05-19|1995-07-12|COLLECT COD|AIR|oggedly final theodolites grow. fi|2635|0|0|2635|2635|28|
3399|55|6|2|8.00|764.04|0.01|0.05|A|F|1995-05-15|1995-04-19|1995-06-05|COLLECT COD|TRUCK|s use carefully carefully ir|756|0|0|756|756|8|
3399|67|4|3|3.00|290.12|0.03|0.00|N|F|1995-06-16|1995-04-04|1995-06-23|NONE|SHIP|hely pending dugouts |281|0|0|281|281|3|
3399|14|5|4|21.00|1919.42|0.09|0.06|A|F|1995-03-12|1995-05-18|1995-03-28|TAKE BACK RETURN|MAIL|se final courts. exc|0|0|0|1747|1747|21|
3424|181|2|1|39.00|4216.60|0.06|0.07|N|O|1996-11-03|1996-11-08|1996-11-23|DELIVER IN PERSON|MAIL|bits boost closely slyly p|3964|0|0|3964|3964|39|
3425|120|1|1|11.00|1122.13|0.03|0.08|N|O|1996-04-24|1996-05-29|1996-05-23|DELIVER IN PERSON|FOB|ckly final deposits use quickly?|1088|0|0|1088|1088|11|
3425|79|7|2|37.00|3622.56|0.06|0.03|N|O|1996-06-04|1996-05-09|1996-06-12|NONE|SHIP|as sleep carefully into the caref|3405|0|0|3405|3405|37|
3425|14|4|3|8.00|731.21|0.06|0.08|N|O|1996-07-22|1996-06-07|1996-07-26|TAKE BACK RETURN|AIR|iously regular theodolites wake. s|687|0|0|687|687|8|
3425|19|10|4|37.00|3400.34|0.04|0.01|N|O|1996-07-10|1996-05-10|1996-08-02|NONE|SHIP|ngside of the furiously thin dol|3264|0|0|3264|3264|37|
3425|79|9|5|48.00|4699.54|0.08|0.04|N|O|1996-04-14|1996-05-25|1996-04-23|TAKE BACK RETURN|AIR|uctions wake fluffily. care|4324|0|0|4324|4324|48|
3425|148|9|6|24.00|2515.54|0.05|0.04|N|O|1996-04-22|1996-06-24|1996-04-25|TAKE BACK RETURN|AIR|ajole blithely sl|2390|0|0|2390|2390|24|
3426|110|5|1|20.00|2020.22|0.05|0.04|N|O|1996-11-10|1996-12-24|1996-12-01|COLLECT COD|FOB|sits cajole blit|1919|0|0|1919|1919|20|
3426|14|4|2|19.00|1736.62|0.10|0.08|N|O|1996-11-02|1997-01-13|1996-11-15|DELIVER IN PERSON|RAIL|slyly special packages oug|1563|0|0|1563|1563|19|
3426|67|6|3|19.00|1837.41|0.08|0.05|N|O|1996-12-07|1996-12-15|1996-12-14|DELIVER IN PERSON|FOB|c accounts cajole carefu|1690|0|0|1690|1690|19|
3426|6|7|4|9.00|815.40|0.09|0.05|N|O|1996-12-24|1997-01-14|1997-01-13|NONE|FOB|pecial theodolites haggle fluf|742|0|0|742|742|9|
3426|49|6|5|31.00|2942.02|0.07|0.08|N|O|1996-11-11|1996-12-10|1996-12-10|DELIVER IN PERSON|SHIP| even sentiment|2736|0|0|2736|2736|31|
3427|54|5|1|41.00|3911.61|0.10|0.01|N|O|1997-09-11|1997-07-03|1997-10-04|COLLECT COD|RAIL|s the carefully|3520|0|0|3520|3520|41|
3427|189|10|2|24.00|2614.03|0.02|0.04|N|O|1997-07-01|1997-07-28|1997-07-30|NONE|SHIP|y bold, sly deposits. pendi|2562|0|0|2562|2562|24|
3427|139|5|3|40.00|4156.52|0.06|0.05|N|O|1997-06-12|1997-08-19|1997-06-23|COLLECT COD|MAIL|patterns cajole ca|3907|0|0|3907|3907|40|
3427|119|6|4|31.00|3159.24|0.08|0.04|N|O|1997-08-12|1997-07-26|1997-08-25|COLLECT COD|RAIL|s are carefull|2907|0|0|2907|2907|31|
3428|198|9|1|4.00|439.28|0.00|0.03|N|O|1996-05-09|1996-06-13|1996-06-02|NONE|REG AIR|sly pending requests int|439|0|0|439|439|4|
3428|118|9|2|35.00|3563.39|0.02|0.03|N|O|1996-05-01|1996-06-07|1996-05-20|COLLECT COD|TRUCK|ly regular pinto beans sleep|3492|0|0|3492|3492|35|
3428|136|7|3|47.00|4869.81|0.07|0.05|N|O|1996-04-16|1996-06-08|1996-05-05|NONE|REG AIR|y final pinto |4529|0|0|4529|4529|47|
3429|137|8|1|48.00|4978.22|0.06|0.02|N|O|1997-04-08|1997-03-09|1997-04-25|TAKE BACK RETURN|SHIP| haggle furiously ir|4680|0|0|4680|4680|48|
3429|59|7|2|15.00|1438.58|0.03|0.04|N|O|1997-02-04|1997-03-09|1997-03-01|TAKE BACK RETURN|TRUCK|beans are fu|1395|0|0|1395|1395|15|
3429|69|4|3|10.00|969.06|0.05|0.07|N|O|1997-01-19|1997-02-22|1997-01-25|TAKE BACK RETURN|REG AIR|ackages. quickly e|921|0|0|921|921|10|
3429|89|10|4|28.00|2769.42|0.10|0.07|N|O|1997-01-30|1997-03-18|1997-02-17|TAKE BACK RETURN|AIR|nstructions boost. thin|2492|0|0|2492|2492|28|
3429|165|6|5|45.00|4793.22|0.10|0.00|N|O|1997-04-21|1997-03-08|1997-05-05|COLLECT COD|REG AIR|ites poach a|4314|0|0|4314|4314|45|
3430|189|10|1|2.00|217.84|0.07|0.06|R|F|1995-03-07|1995-01-28|1995-03-30|TAKE BACK RETURN|MAIL|sh furiously according to the evenly e|0|203|0|203|203|2|
3430|81|2|2|32.00|3139.46|0.08|0.00|R|F|1995-01-17|1995-01-28|1995-02-06|NONE|TRUCK|egular instruction|0|2888|0|2888|2888|32|
3430|97|8|3|41.00|4088.07|0.06|0.04|R|F|1995-02-18|1995-02-21|1995-03-11|TAKE BACK RETURN|AIR|cuses. silent excuses h|0|3843|0|3843|3843|41|
3430|65|2|4|50.00|4825.30|0.01|0.00|R|F|1994-12-15|1995-03-03|1994-12-24|COLLECT COD|REG AIR|ironic theodolites. carefully regular pac|0|4777|0|4777|4777|50|
3430|95|9|5|5.00|497.55|0.05|0.05|A|F|1995-04-02|1995-02-12|1995-04-08|DELIVER IN PERSON|FOB|even accounts haggle slyly bol|473|0|0|473|473|5|
3430|171|10|6|15.00|1606.76|0.08|0.07|A|F|1995-02-01|1995-03-12|1995-02-04|COLLECT COD|SHIP|cajole around the accounts. qui|0|0|0|1478|1478|15|
3430|52|7|7|23.00|2189.72|0.09|0.08|A|F|1995-03-06|1995-03-01|1995-03-10|COLLECT COD|MAIL|eas according to the|0|0|0|1993|1993|23|
3431|180|8|1|41.00|4428.74|0.03|0.06|A|F|1993-09-26|1993-10-13|1993-10-22|NONE|AIR| sleep carefully ironically special|0|0|0|4296|4296|41|
3456|111|8|1|34.00|3437.77|0.10|0.06|A|F|1993-08-29|1993-08-26|1993-09-07|TAKE BACK RETURN|SHIP|usy pinto beans b|0|0|0|3094|3094|34|
3457|182|3|1|29.00|3138.32|0.03|0.02|R|F|1995-05-12|1995-07-13|1995-06-05|NONE|TRUCK|refully final excuses wake|3044|3044|0|3044|3044|29|
3457|106|7|2|22.00|2213.42|0.06|0.01|N|O|1995-06-23|1995-06-16|1995-06-29|NONE|SHIP|packages nag furiously against|2081|0|0|2081|2081|22|
3457|109|2|3|7.00|706.37|0.07|0.08|N|O|1995-08-14|1995-07-06|1995-08-18|COLLECT COD|SHIP| pending accounts along the|657|0|0|657|657|7|
3457|1|2|4|24.00|2162.40|0.07|0.07|N|O|1995-08-03|1995-05-30|1995-08-14|TAKE BACK RETURN|REG AIR|tructions haggle alongsid|2011|0|0|2011|2011|24|
3457|109|4|5|42.00|4238.22|0.05|0.01|A|F|1995-06-12|1995-06-14|1995-06-14|COLLECT COD|MAIL|riously final instruc|4026|0|0|4026|4026|42|
3457|144|1|6|45.00|4698.63|0.08|0.01|N|O|1995-08-12|1995-07-18|1995-08-23|TAKE BACK RETURN|SHIP| packages. care|4323|0|0|4323|4323|45|
3457|167|4|7|9.00|960.44|0.04|0.00|R|F|1995-05-29|1995-06-30|1995-06-12|DELIVER IN PERSON|FOB|quests. foxes sleep quickly|922|922|0|922|922|9|
3458|133|4|1|48.00|4959.02|0.06|0.04|R|F|1995-03-17|1995-01-25|1995-03-28|TAKE BACK RETURN|AIR|iously pending dep|4661|4661|0|4661|4661|48|
3458|50|3|2|46.00|4370.23|0.06|0.06|R|F|1995-03-08|1995-01-21|1995-03-10|TAKE BACK RETURN|SHIP|nod across the boldly even instruct|0|4108|0|4108|4108|46|
3458|143|4|3|36.00|3755.30|0.01|0.06|R|F|1995-04-20|1995-02-14|1995-05-09|TAKE BACK RETURN|REG AIR|s lose. blithely ironic requests boost|3718|3718|0|3718|3718|36|
3458|16|10|4|16.00|1465.62|0.09|0.03|R|F|1995-03-01|1995-02-25|1995-03-06|TAKE BACK RETURN|AIR|s grow carefully. express, final grouc|0|1334|0|1334|1334|16|
3458|157|5|5|2.00|211.43|0.09|0.03|A|F|1995-02-05|1995-02-01|1995-03-07|COLLECT COD|FOB|ironic packages haggle past the furiously |0|0|0|192|192|2|
3458|142|1|6|6.00|625.28|0.09|0.04|A|F|1995-03-10|1995-02-02|1995-03-23|TAKE BACK RETURN|AIR|dolites; regular theodolites cajole |0|0|0|569|569|6|
3459|179|7|1|31.00|3345.43|0.06|0.01|A|F|1994-09-05|1994-10-20|1994-10-03|NONE|REG AIR|y regular pain|0|0|0|3145|3145|31|
3459|130|9|2|30.00|3090.39|0.04|0.08|R|F|1994-11-22|1994-09-12|1994-12-11|NONE|REG AIR|nic theodolites; evenly i|0|2967|0|2967|2967|30|
3459|41|8|3|45.00|4234.68|0.04|0.05|A|F|1994-07-31|1994-09-09|1994-08-02|TAKE BACK RETURN|REG AIR|ntly speci|0|0|0|4065|4065|45|
3459|69|10|4|10.00|969.06|0.05|0.06|A|F|1994-10-06|1994-09-16|1994-11-03|TAKE BACK RETURN|REG AIR| furiously silent dolphi|0|0|0|921|921|10|
3459|189|10|5|10.00|1089.18|0.02|0.02|R|F|1994-08-01|1994-10-17|1994-08-11|TAKE BACK RETURN|FOB|. blithely ironic pinto beans above|0|1067|0|1067|1067|10|
3460|11|1|1|40.00|3644.04|0.10|0.06|N|O|1995-12-28|1995-12-14|1996-01-02|NONE|REG AIR|odolites are slyly bold deposits|3280|0|0|3280|3280|40|
3460|74|4|2|3.00|292.22|0.06|0.00|N|O|1996-01-19|1995-12-28|1996-01-31|COLLECT COD|AIR|er quickly |275|0|0|275|275|3|
3460|35|1|3|40.00|3740.12|0.08|0.07|N|O|1995-10-29|1995-11-10|1995-11-24|TAKE BACK RETURN|REG AIR|o the even deposits|3441|0|0|3441|3441|40|
3460|95|8|4|50.00|4975.45|0.02|0.07|N|O|1996-01-30|1995-12-10|1996-02-06|DELIVER IN PERSON|SHIP|e slyly about the sly|4876|0|0|4876|4876|50|
3460|130|1|5|47.00|4841.61|0.08|0.05|N|O|1995-12-09|1995-11-12|1995-12-22|TAKE BACK RETURN|SHIP|es haggle slyly regular accounts. fi|4454|0|0|4454|4454|47|
3460|63|10|6|46.00|4430.08|0.03|0.07|N|O|1996-01-27|1996-01-01|1996-02-01|NONE|TRUCK|uses run among the carefully even deposits|4297|0|0|4297|4297|46|
3460|45|2|7|28.00|2646.11|0.00|0.01|N|O|1995-10-28|1995-11-13|1995-11-17|COLLECT COD|SHIP|inal, ironic instructions. carefully|2646|0|0|2646|2646|28|
3461|100|4|1|49.00|4900.49|0.06|0.06|A|F|1993-03-09|1993-04-16|1993-03-13|DELIVER IN PERSON|RAIL|ual request|0|0|0|4606|4606|49|
3461|63|4|2|27.00|2600.26|0.06|0.06|A|F|1993-02-10|1993-03-02|1993-03-04|COLLECT COD|SHIP|ely unusual deposits. quickly ir|0|0|0|2444|2444|27|
3461|39|5|3|44.00|4131.73|0.09|0.06|A|F|1993-05-20|1993-04-03|1993-05-27|COLLECT COD|RAIL| haggle quickly even ideas. fin|0|0|0|3760|3760|44|
3461|95|7|4|41.00|4079.87|0.09|0.02|R|F|1993-02-19|1993-04-20|1993-02-21|NONE|TRUCK|heodolites. blithely ironi|0|3713|0|3713|3713|41|
3461|90|1|5|16.00|1584.14|0.08|0.06|A|F|1993-05-09|1993-04-29|1993-05-26|TAKE BACK RETURN|TRUCK| pending deposi|0|0|0|1457|1457|16|
3461|167|2|6|24.00|2561.18|0.10|0.00|A|F|1993-06-01|1993-03-12|1993-06-20|TAKE BACK RETURN|MAIL|thely. carefully re|0|0|0|2305|2305|24|
3462|151|3|1|4.00|420.46|0.09|0.04|N|O|1997-06-12|1997-07-31|1997-06-16|COLLECT COD|RAIL|ackages. fu|383|0|0|383|383|4|
3462|40|1|2|43.00|4042.17|0.08|0.03|N|O|1997-08-01|1997-07-18|1997-08-29|NONE|RAIL| carefully. final, final ideas sleep slyly|3719|0|0|3719|3719|43|
3462|129|4|3|6.00|617.47|0.05|0.04|N|O|1997-06-02|1997-08-09|1997-06-30|NONE|RAIL|iously regular fo|587|0|0|587|587|6|
3462|99|3|4|2.00|199.82|0.09|0.07|N|O|1997-09-10|1997-08-08|1997-09-19|NONE|AIR|nic packages. even accounts alongside |182|0|0|182|182|2|
3462|38|4|5|14.00|1313.24|0.01|0.02|N|O|1997-05-31|1997-07-05|1997-06-24|COLLECT COD|MAIL|yly. blithely bold theodolites wa|1300|0|0|1300|1300|14|
3463|61|10|1|45.00|4324.77|0.02|0.02|A|F|1993-10-30|1993-11-04|1993-11-08|DELIVER IN PERSON|FOB|nts are slyly |0|0|0|4238|4238|45|
3463|98|1|2|43.00|4291.79|0.04|0.02|A|F|1993-10-28|1993-09-24|1993-11-03|DELIVER IN PERSON|FOB| across the |0|0|0|4120|4120|43|
3488|160|5|1|1.00|106.02|0.04|0.01|A|F|1995-03-06|1995-02-16|1995-03-23|DELIVER IN PERSON|FOB| final excuses. carefully even waters hagg|0|0|0|102|102|1|
3488|104|9|2|48.00|4819.68|0.00|0.03|A|F|1995-03-29|1995-03-26|1995-04-28|COLLECT COD|SHIP|sly? final requests |4820|0|0|4820|4820|48|
3488|160|1|3|11.00|1166.18|0.03|0.08|R|F|1995-03-25|1995-02-08|1995-04-16|COLLECT COD|TRUCK|unusual re|1131|1131|0|1131|1131|11|
3488|42|9|4|12.00|1130.45|0.05|0.07|R|F|1995-04-27|1995-02-16|1995-05-09|DELIVER IN PERSON|RAIL|e slyly; furiously final packages wak|1074|1074|0|1074|1074|12|
3488|156|1|5|18.00|1901.07|0.09|0.06|A|F|1995-03-18|1995-03-19|1995-03-29|DELIVER IN PERSON|FOB|s the carefully r|1730|0|0|1730|1730|18|
3489|186|7|1|19.00|2063.74|0.09|0.05|A|F|1993-07-31|1993-10-26|1993-08-15|NONE|SHIP|c deposits alongside of the pending, fu|0|0|0|1878|1878|19|
3489|29|4|2|46.00|4273.49|0.00|0.00|A|F|1993-08-02|1993-10-09|1993-08-10|TAKE BACK RETURN|TRUCK|xcuses? quickly stealthy dependenci|0|0|0|4273|4273|46|
3490|92|6|1|43.00|4265.99|0.05|0.05|N|O|1997-08-04|1997-08-06|1997-08-14|TAKE BACK RETURN|SHIP|. even requests cajol|4053|0|0|4053|4053|43|
3490|86|7|2|50.00|4930.40|0.05|0.07|N|O|1997-06-27|1997-08-15|1997-06-28|NONE|RAIL| haggle carefu|4684|0|0|4684|4684|50|
3490|93|7|3|8.00|794.47|0.10|0.04|N|O|1997-08-11|1997-07-25|1997-08-28|COLLECT COD|MAIL|inal deposits use furiousl|715|0|0|715|715|8|
3491|154|2|1|28.00|2951.62|0.04|0.03|N|O|1998-09-29|1998-09-08|1998-10-23|COLLECT COD|FOB|ccounts. sly|2834|0|0|2834|2834|28|
3491|122|3|2|22.00|2248.66|0.08|0.02|N|O|1998-08-19|1998-08-22|1998-09-03|TAKE BACK RETURN|REG AIR| grow against the boldly pending pinto bea|2069|0|0|2069|2069|22|
3492|156|7|1|3.00|316.85|0.02|0.08|R|F|1994-11-26|1994-12-28|1994-12-19|COLLECT COD|REG AIR|the deposits. carefully |0|311|0|311|311|3|
3492|126|9|2|7.00|718.28|0.04|0.00|R|F|1995-03-10|1995-01-03|1995-03-16|COLLECT COD|FOB|thely regular dolphi|0|690|0|690|690|7|
3492|109|10|3|34.00|3430.94|0.05|0.06|A|F|1994-12-07|1994-12-29|1994-12-24|COLLECT COD|AIR| unusual requests. ir|0|0|0|3259|3259|34|
3492|147|6|4|30.00|3141.42|0.02|0.06|A|F|1995-01-29|1995-01-02|1995-02-13|DELIVER IN PERSON|MAIL| detect furiously permanent, unusual accou|0|0|0|3079|3079|30|
3492|122|1|5|47.00|4803.96|0.09|0.07|R|F|1995-03-24|1994-12-28|1995-03-29|NONE|REG AIR|deposits. quickly express |4372|4372|0|4372|4372|47|
3492|22|7|6|47.00|4333.49|0.04|0.07|R|F|1994-12-12|1995-01-18|1994-12-26|COLLECT COD|RAIL|ronic instructions u|0|4160|0|4160|4160|47|
3493|93|6|1|31.00|3078.58|0.06|0.07|R|F|1993-10-22|1993-10-12|1993-11-07|DELIVER IN PERSON|REG AIR|ructions. slyly regular accounts across the|0|2894|0|2894|2894|31|
3493|132|3|2|10.00|1032.13|0.02|0.06|R|F|1993-08-27|1993-10-07|1993-09-23|COLLECT COD|TRUCK|hall have to integ|0|1011|0|1011|1011|10|
3494|117|1|1|40.00|4068.44|0.05|0.04|R|F|1993-07-10|1993-06-01|1993-07-25|TAKE BACK RETURN|TRUCK|lites haggle furiously about the fin|0|3865|0|3865|3865|40|
3494|75|6|2|23.00|2242.66|0.10|0.01|A|F|1993-06-19|1993-06-04|1993-07-14|NONE|FOB|osits nag |0|0|0|2018|2018|23|
3494|198|2|3|40.00|4392.76|0.02|0.08|A|F|1993-05-30|1993-07-02|1993-06-20|TAKE BACK RETURN|MAIL|uests cajole blithely|0|0|0|4305|4305|40|
3494|77|8|4|30.00|2931.21|0.04|0.03|R|F|1993-07-01|1993-06-08|1993-07-15|TAKE BACK RETURN|TRUCK|ns are quickly regular, |0|2814|0|2814|2814|30|
3495|28|3|1|20.00|1856.04|0.10|0.03|N|O|1996-04-24|1996-05-18|1996-05-01|TAKE BACK RETURN|RAIL|posits are carefully; forges cajole qui|1670|0|0|1670|1670|20|
3495|173|1|2|24.00|2575.61|0.05|0.02|N|O|1996-03-22|1996-04-10|1996-04-07|DELIVER IN PERSON|RAIL|ic, final pains along the even request|2447|0|0|2447|2447|24|
3495|199|10|3|16.00|1758.70|0.08|0.02|N|O|1996-03-30|1996-04-02|1996-04-12|TAKE BACK RETURN|AIR|y bold dependencies; blithely idle sautern|1618|0|0|1618|1618|16|
3520|28|1|1|30.00|2784.06|0.04|0.02|N|O|1997-11-11|1997-10-02|1997-12-06|COLLECT COD|SHIP|deas should solve blithely among the ironi|2673|0|0|2673|2673|30|
3520|167|4|2|38.00|4055.21|0.00|0.04|N|O|1997-08-14|1997-10-26|1997-09-09|NONE|RAIL|yly final packages according to the quickl|4055|0|0|4055|4055|38|
3520|106|9|3|5.00|503.05|0.01|0.02|N|O|1997-11-13|1997-09-22|1997-12-09|NONE|MAIL|ly even ideas haggle |498|0|0|498|498|5|
3520|64|5|4|41.00|3952.65|0.01|0.01|N|O|1997-08-06|1997-09-20|1997-08-20|TAKE BACK RETURN|AIR| carefully pendi|3913|0|0|3913|3913|41|
3520|163|10|5|35.00|3721.06|0.02|0.02|N|O|1997-09-16|1997-09-03|1997-09-24|DELIVER IN PERSON|FOB|s nag carefully. sometimes unusual account|3647|0|0|3647|3647|35|
3521|59|4|1|48.00|4603.44|0.09|0.03|A|F|1993-01-03|1992-12-31|1993-01-22|NONE|AIR|ses use. furiously express ideas wake f|0|0|0|4189|4189|48|
3521|131|2|2|2.00|206.23|0.05|0.06|R|F|1993-01-29|1992-12-20|1993-02-23|NONE|MAIL|refully duri|0|196|0|196|196|2|
3521|178|8|3|38.00|4097.05|0.00|0.08|A|F|1993-02-15|1992-12-10|1993-03-10|COLLECT COD|FOB|ges hang q|0|0|0|4097|4097|38|
3521|144|7|4|26.00|2714.76|0.02|0.08|R|F|1993-01-04|1993-01-20|1993-01-17|DELIVER IN PERSON|AIR|onic dependencies haggle. fur|0|2660|0|2660|2660|26|
3521|36|7|5|28.00|2620.88|0.10|0.01|A|F|1993-01-06|1993-01-22|1993-02-02|TAKE BACK RETURN|FOB|e slyly above the slyly final|0|0|0|2359|2359|28|
3522|4|9|1|6.00|542.40|0.08|0.03|A|F|1995-01-21|1994-12-09|1995-01-23|NONE|SHIP|tes snooze |0|0|0|499|499|6|
3522|87|8|2|48.00|4737.98|0.00|0.03|R|F|1994-12-05|1994-10-30|1994-12-26|TAKE BACK RETURN|SHIP|ve the quickly special packages|0|4738|0|4738|4738|48|
3522|157|2|3|46.00|4862.89|0.09|0.02|A|F|1994-11-12|1994-11-30|1994-11-20|NONE|AIR|d the express, silent foxes. blit|0|0|0|4425|4425|46|
3522|130|9|4|7.00|721.09|0.10|0.02|A|F|1994-10-31|1994-11-19|1994-11-28|NONE|TRUCK|e stealthil|0|0|0|649|649|7|
3522|50|9|5|27.00|2565.14|0.02|0.05|R|F|1994-11-29|1994-12-15|1994-12-08|COLLECT COD|REG AIR|ic tithes. car|0|2514|0|2514|2514|27|
3522|158|10|6|18.00|1904.67|0.01|0.03|A|F|1994-11-16|1994-10-29|1994-11-29|COLLECT COD|RAIL|sits wake carefully pen|0|0|0|1886|1886|18|
3523|25|6|1|15.00|1387.53|0.06|0.02|N|O|1998-06-26|1998-05-22|1998-07-24|COLLECT COD|REG AIR|se slyly pending, sp|1304|0|0|1304|1304|15|
3523|133|9|2|4.00|413.25|0.03|0.06|N|O|1998-05-08|1998-05-18|1998-05-25|TAKE BACK RETURN|MAIL|ts. final accounts detect furiously along |401|0|0|401|401|4|
3523|50|7|3|24.00|2280.12|0.07|0.04|N|O|1998-08-02|1998-06-22|1998-08-27|COLLECT COD|FOB|ke according to the doggedly re|2121|0|0|2121|2121|24|
3523|192|4|4|36.00|3931.88|0.06|0.08|N|O|1998-05-26|1998-06-04|1998-06-25|DELIVER IN PERSON|SHIP|accounts. fluffily regu|3696|0|0|3696|3696|36|
3523|134|5|5|48.00|4963.82|0.00|0.01|N|O|1998-07-22|1998-06-25|1998-08-19|DELIVER IN PERSON|AIR| regular requests|4964|0|0|4964|4964|48|
3524|137|8|1|5.00|518.57|0.01|0.04|R|F|1992-05-23|1992-07-25|1992-06-19|DELIVER IN PERSON|RAIL|ts whithout the bold depende|0|513|0|513|513|5|
3524|143|6|2|17.00|1773.34|0.09|0.08|A|F|1992-09-01|1992-07-17|1992-09-05|DELIVER IN PERSON|FOB|g, final epitaphs about the pinto |0|0|0|1614|1614|17|
3525|46|7|1|12.00|1135.25|0.01|0.03|N|O|1996-03-08|1996-03-18|1996-03-16|NONE|TRUCK|lar excuses wake carefull|1124|0|0|1124|1124|12|
3525|138|9|2|27.00|2802.95|0.03|0.03|N|O|1995-12-30|1996-01-23|1996-01-02|DELIVER IN PERSON|SHIP|y slyly special asymptotes|2719|0|0|2719|2719|27|
3525|75|5|3|31.00|3022.72|0.00|0.03|N|O|1996-03-08|1996-02-27|1996-03-13|COLLECT COD|TRUCK|he careful|3023|0|0|3023|3023|31|
3525|184|5|4|28.00|3035.70|0.03|0.02|N|O|1996-01-22|1996-02-08|1996-01-27|COLLECT COD|FOB| nag according |2945|0|0|2945|2945|28|
3526|98|9|1|11.00|1097.90|0.02|0.03|R|F|1995-05-23|1995-05-28|1995-05-24|NONE|TRUCK|ges. furiously regular d|1076|1076|0|1076|1076|11|
3526|117|7|2|23.00|2339.35|0.03|0.04|A|F|1995-05-01|1995-05-31|1995-05-25|DELIVER IN PERSON|FOB|special, regular packages cajole. |2269|0|0|2269|2269|23|
3526|33|9|3|20.00|1866.06|0.05|0.08|N|F|1995-06-16|1995-04-26|1995-06-22|DELIVER IN PERSON|REG AIR|kages. bold, special requests detect sl|1773|0|0|1773|1773|20|
3527|102|7|1|47.00|4709.87|0.07|0.02|N|O|1997-07-14|1997-07-29|1997-07-21|DELIVER IN PERSON|RAIL|unts. express re|4380|0|0|4380|4380|47|
3527|26|9|2|33.00|3055.87|0.01|0.02|N|O|1997-09-25|1997-09-17|1997-10-12|NONE|FOB|kly alongside of |3025|0|0|3025|3025|33|
3527|162|7|3|50.00|5310.80|0.09|0.07|N|O|1997-07-17|1997-08-03|1997-07-29|DELIVER IN PERSON|SHIP|e even accounts was about th|4833|0|0|4833|4833|50|
3527|128|3|4|17.00|1747.80|0.02|0.05|N|O|1997-07-30|1997-09-01|1997-08-17|COLLECT COD|MAIL|ular instruction|1713|0|0|1713|1713|17|
3552|197|8|1|18.00|1974.94|0.01|0.07|N|O|1997-08-11|1997-07-14|1997-08-15|DELIVER IN PERSON|TRUCK|s deposits against the blithely unusual pin|1955|0|0|1955|1955|18|
3552|90|1|2|44.00|4356.40|0.01|0.00|N|O|1997-08-08|1997-06-15|1997-08-29|COLLECT COD|FOB|ns after the blithely reg|4313|0|0|4313|4313|44|
3552|161|6|3|36.00|3820.18|0.04|0.08|N|O|1997-06-29|1997-06-24|1997-07-21|COLLECT COD|TRUCK|ly regular theodolites. fin|3667|0|0|3667|3667|36|
3553|143|10|1|4.00|417.26|0.05|0.01|R|F|1994-06-13|1994-07-10|1994-07-03|COLLECT COD|RAIL|olites boost bli|0|396|0|396|396|4|
3553|65|4|2|26.00|2509.16|0.05|0.08|A|F|1994-08-06|1994-07-30|1994-08-23|DELIVER IN PERSON|MAIL|fily special p|0|0|0|2384|2384|26|
3553|22|5|3|18.00|1659.64|0.04|0.03|A|F|1994-07-03|1994-06-30|1994-07-07|COLLECT COD|RAIL|. quickly ironic|0|0|0|1593|1593|18|
3553|32|8|4|40.00|3728.12|0.06|0.00|A|F|1994-09-14|1994-06-26|1994-09-25|NONE|RAIL| slyly pending asymptotes against the furi|0|0|0|3504|3504|40|
3553|157|2|5|36.00|3805.74|0.06|0.08|R|F|1994-08-12|1994-06-25|1994-09-06|DELIVER IN PERSON|TRUCK| realms. pending, bold theodolites |0|3577|0|3577|3577|36|
3554|175|5|1|32.00|3440.54|0.01|0.05|N|O|1995-09-28|1995-09-01|1995-10-07|NONE|RAIL|. blithely ironic t|3406|0|0|3406|3406|32|
